Timestamp,Value
2017-10-29 20:40:00,6142
2017-11-17 21:36:00,4355
2017-11-20 00:44:00,4557
2017-11-26 11:48:00,6234
2017-12-01 18:24:00,-1
2017-12-05 12:18:00,5976
2017-12-10 06:12:00,-1
2017-12-11 23:12:00,5916
2017-12-16 17:30:00,5973
2017-12-18 04:26:00,6114
2017-12-22 05:56:00,6101
2017-12-27 18:08:00,6159
2017-12-31 07:02:00,6161
2018-01-04 07:32:00,6144
2018-01-05 10:44:00,6197
2018-01-07 14:00:00,6165
2018-01-09 12:28:00,6207
2018-01-12 16:44:00,6187
2018-01-14 15:58:00,6135
2018-01-17 06:56:00,6107
2018-01-18 16:24:00,6109
2018-01-21 09:04:00,6087
2018-01-22 07:00:00,6173
2018-01-23 05:22:00,6257
2018-01-29 12:12:00,6175
2018-02-02 13:28:00,5479
2018-02-03 04:56:00,5630
2018-02-04 04:16:00,6017
2018-02-05 00:52:00,6258
2018-02-08 12:08:00,6498
2018-02-13 10:40:00,5445
2018-02-17 01:36:00,5597
2018-02-17 13:52:00,5656
2018-02-18 10:28:00,5730
2018-02-20 17:46:00,5935
2018-02-22 16:24:00,5159
2018-02-25 12:08:00,5265
2018-02-27 15:52:00,5052
2018-03-02 12:00:00,5313
2018-03-06 20:16:00,4839
2018-03-08 05:56:00,5298
2018-03-09 13:44:00,5369
2018-03-10 04:10:00,6654
2018-03-11 10:24:00,6876
2018-03-12 01:34:00,5471
2018-03-12 03:56:00,5424
2018-03-13 04:12:00,5415
2018-03-14 02:52:00,5436
2018-03-15 21:40:00,5414
2018-03-16 15:22:00,5390
2018-03-18 05:56:00,5420
2018-03-20 10:30:00,5415
2018-03-22 15:52:00,5369
2018-03-23 14:48:00,5378
2018-03-24 15:48:00,5369
2018-03-25 02:20:00,5372
2018-03-26 09:50:00,5352
2018-03-27 15:36:00,5336
2018-03-29 01:30:00,5346
2018-03-29 15:50:00,5350
2018-03-30 15:02:00,5283
2018-03-31 10:46:00,5289
2018-04-01 01:52:00,5306
2018-04-01 13:32:00,5271
2018-04-04 16:00:00,5274
2018-04-05 16:20:00,5156
2018-04-06 09:56:00,5194
2018-04-06 19:06:00,5515
2018-04-06 20:12:00,5344
2018-04-11 02:00:00,5318
2018-04-11 11:38:00,5344
2018-04-18 03:58:00,5699
2018-04-18 08:44:00,5529
2018-04-21 03:58:00,5330
2018-04-22 10:24:00,5265
2018-05-02 18:40:00,5133
2018-05-09 07:30:00,5108
2018-05-13 05:38:00,5052
2018-05-17 04:04:00,-1
2018-05-20 04:36:00,5052
2018-05-20 20:56:00,5095
2018-05-20 22:52:00,5052
2018-05-23 14:26:00,5031
2018-05-24 16:48:00,4999
2018-06-04 02:56:00,6999
2018-06-04 19:04:00,5381
2018-06-05 03:44:00,4999
2018-06-08 09:10:00,4830
2018-06-10 14:16:00,4999
2018-06-10 23:46:00,5259
2018-06-11 06:02:00,4999
2018-06-11 08:48:00,5259
2018-06-11 18:52:00,5216
2018-06-14 02:16:00,5224
2018-06-16 13:56:00,5218
2018-06-17 06:06:00,5247
2018-06-19 05:20:00,-1
2018-06-19 16:42:00,5351
2018-06-20 13:02:00,5504
2018-06-21 06:08:00,5518
2018-06-29 21:08:00,-1
2018-06-29 22:08:00,5445
2018-07-01 06:12:00,-1
2018-07-02 16:34:00,5498
2018-07-05 06:12:00,5550
2018-07-21 10:08:00,5517
2018-07-22 13:52:00,5519
2018-07-24 03:40:00,5527
2018-07-25 03:56:00,5481
2018-07-26 13:32:00,5425
2018-07-27 07:54:00,5470
2018-07-29 07:04:00,5484
2018-07-30 09:54:00,5465
2018-07-31 14:36:00,5406
2018-08-02 05:38:00,5395
2018-08-22 19:04:00,-1
2018-08-23 22:40:00,5235
2018-08-24 04:30:00,5328
2018-08-24 12:00:00,5350
2018-08-26 06:16:00,5383
2018-08-26 13:50:00,5328
2018-08-28 07:28:00,5373
2018-09-01 07:28:00,5347
2018-09-03 03:00:00,5318
2018-09-03 23:44:00,5294
2018-09-05 14:56:00,5263
2018-09-06 22:32:00,5268
2018-09-09 07:36:00,5271
2018-09-10 02:56:00,5250
2018-09-11 20:00:00,5295
2018-09-14 07:38:00,5266
2018-09-15 14:24:00,5355
2018-09-16 07:36:00,5351
2018-09-17 12:08:00,5305
2018-09-19 07:38:00,5291
2018-09-20 11:18:00,5299
2018-09-22 12:28:00,5281
2018-09-23 15:08:00,5305
2018-09-24 08:12:00,5274
2018-09-25 18:48:00,5363
2018-09-26 21:44:00,5302
2018-09-27 20:40:00,5345
2018-09-29 03:12:00,5297
2018-09-30 10:24:00,5276
2018-10-02 08:06:00,5052
2018-10-09 08:10:00,5051
2018-10-09 19:18:00,5050
2018-10-12 01:44:00,5052
2018-10-12 22:36:00,5051
2018-10-15 01:36:00,5052
2018-10-18 08:14:00,4946
2018-10-23 08:16:00,5052
2018-10-31 08:22:00,5050
2018-11-01 08:18:00,5049
2018-11-02 06:32:00,5050
2018-11-03 00:52:00,-1
2018-11-16 19:04:00,4765
2018-11-17 02:42:00,4762
2018-11-17 08:36:00,4760
2018-11-17 14:28:00,4755
2018-11-17 20:36:00,4753
2018-11-17 23:04:00,4751
2018-11-18 08:40:00,4750
2018-11-18 11:52:00,4748
2018-11-19 01:28:00,4744
2018-11-19 18:30:00,4743
2018-11-20 08:40:00,4736
2018-11-20 18:40:00,4730
2018-11-20 23:32:00,3934
2018-11-21 05:34:00,4659
2018-11-21 08:40:00,4028
2018-11-21 14:52:00,4659
2018-11-21 17:20:00,3939
2018-11-21 21:08:00,4659
2018-11-22 05:16:00,4624
2018-11-22 08:40:00,4586
2018-11-22 11:34:00,4547
2018-11-22 12:40:00,4531
2018-11-22 13:52:00,4517
2018-11-22 16:22:00,4730
2018-11-22 23:04:00,4728
2018-11-23 01:12:00,4727
2018-11-23 08:42:00,4726
2018-11-23 15:36:00,4722
2018-11-24 03:54:00,4720
2018-11-24 14:58:00,4715
2018-11-24 22:52:00,4713
2018-11-25 13:26:00,4711
2018-11-25 21:44:00,4707
2018-11-26 15:24:00,4705
2018-11-26 18:48:00,4701
2018-11-26 21:16:00,4700
2018-11-28 14:52:00,4697
2018-11-30 02:56:00,4694
2018-11-30 22:52:00,4688
2018-12-01 12:34:00,4686
2018-12-01 21:36:00,4684
2018-12-02 12:52:00,4682
2018-12-02 20:26:00,4680
2018-12-03 15:16:00,4678
2018-12-03 19:16:00,4676
2018-12-03 22:12:00,4674
2018-12-04 17:40:00,4671
2018-12-06 17:14:00,4662
2018-12-08 17:30:00,4660
2018-12-08 21:26:00,4658
2018-12-10 00:44:00,4654
2018-12-10 15:04:00,4651
2018-12-11 14:26:00,4650
2018-12-11 18:00:00,4648
2018-12-12 12:16:00,4647
2018-12-13 01:46:00,4645
2018-12-13 13:24:00,4643
2018-12-13 18:04:00,4641
2018-12-14 13:04:00,4640
2018-12-14 18:04:00,4638
2018-12-15 13:16:00,4636
2018-12-15 15:28:00,4634
2018-12-16 02:52:00,4632
2018-12-17 21:12:00,4627
2018-12-18 00:28:00,3768
2018-12-20 11:40:00,3611
2018-12-21 01:48:00,4627
2018-12-22 02:44:00,4626
2018-12-22 10:40:00,4627
2018-12-23 15:56:00,4626
2018-12-24 09:06:00,4627
2019-01-07 19:30:00,4626
2019-01-07 23:48:00,4625
2019-01-08 14:36:00,4624
2019-01-08 19:48:00,4623
2019-01-09 02:00:00,4622
2019-01-09 13:52:00,4620
2019-01-10 16:44:00,4619
2019-01-10 22:08:00,4618
2019-01-11 15:36:00,4617
2019-01-11 16:48:00,4616
2019-01-12 09:08:00,4615
2019-01-12 21:58:00,4612
2019-01-13 16:36:00,4609
2019-01-14 18:20:00,4606
2019-01-15 00:20:00,4604
2019-01-15 15:00:00,4601
2019-01-17 11:56:00,4455
2019-01-19 20:40:00,4508
2019-01-22 01:40:00,4403
2019-01-23 02:28:00,4408
2019-01-23 02:56:00,4428
2019-01-24 06:40:00,4601
2019-01-24 09:12:00,4428
2019-01-26 03:24:00,4600
2019-01-26 09:14:00,4428
2019-01-26 17:16:00,4403
2019-01-27 05:00:00,4600
2019-01-27 19:10:00,4403
2019-01-29 14:32:00,4600
2019-01-30 01:10:00,4598
2019-01-30 19:48:00,4403
2019-02-08 05:08:00,4508
2019-02-09 21:28:00,4597
2019-02-10 04:44:00,4598
2019-02-14 09:16:00,5487
2019-02-15 09:40:00,4598
2019-02-16 05:08:00,4563
2019-02-17 20:52:00,4589
2019-02-18 02:48:00,4581
2019-02-18 08:32:00,4508
2019-02-20 19:16:00,4481
2019-02-21 02:20:00,4449
2019-02-23 02:50:00,4508
2019-02-25 16:34:00,4507
2019-02-28 08:08:00,5386
2019-03-02 09:24:00,4507
2019-03-07 03:04:00,4505
2019-03-07 08:44:00,4506
2019-03-07 18:20:00,5385
2019-03-09 09:54:00,4506
2019-03-11 18:32:00,4505
2019-03-12 05:38:00,4504
2019-03-15 18:48:00,4496
2019-03-15 21:00:00,4492
2019-03-15 22:12:00,4490
2019-03-15 23:58:00,4486
2019-03-16 00:44:00,4483
2019-03-16 01:44:00,4478
2019-03-16 04:52:00,4468
2019-03-16 06:40:00,4463
2019-03-16 07:52:00,4459
2019-03-16 10:02:00,4454
2019-03-16 13:48:00,4444
2019-03-16 21:20:00,4424
2019-03-20 17:28:00,4502
2019-03-20 21:24:00,4419
2019-03-21 03:36:00,4381
2019-03-21 05:24:00,4368
2019-03-21 09:32:00,4338
2019-03-21 10:34:00,4334
2019-03-21 15:04:00,4328
2019-03-21 15:32:00,4326
2019-03-21 16:32:00,4319
2019-03-21 17:38:00,4313
2019-03-21 21:00:00,4292
2019-03-21 22:16:00,4287
2019-03-22 01:16:00,4268
2019-03-22 02:32:00,4263
2019-03-22 22:20:00,4499
2019-03-23 06:40:00,4498
2019-03-23 10:18:00,4263
2019-03-23 13:34:00,4497
2019-03-23 18:52:00,4498
2019-03-24 23:44:00,4445
2019-03-26 00:08:00,4431
2019-03-26 02:08:00,4421
2019-03-26 03:40:00,4444
2019-03-26 10:06:00,4445
2019-03-28 04:24:00,4424
2019-03-28 08:40:00,4398
2019-03-28 10:48:00,4388
2019-03-28 17:52:00,4351
2019-03-28 20:34:00,4336
2019-03-28 22:22:00,4326
2019-03-29 00:32:00,4315
2019-03-29 08:00:00,4278
2019-03-29 10:28:00,4264
2019-03-29 14:36:00,4263
2019-03-30 22:32:00,4442
2019-03-31 10:48:00,4443
2019-04-02 15:50:00,5284
2019-04-02 17:16:00,5282
2019-04-03 11:04:00,4414
2019-04-03 12:18:00,4413
2019-04-03 18:32:00,4411
2019-04-04 16:24:00,4410
2019-04-04 19:08:00,4409
2019-04-05 17:30:00,4407
2019-04-05 19:16:00,4405
2019-04-06 18:16:00,4400
2019-04-07 19:04:00,4399
2019-04-08 18:36:00,4396
2019-04-08 20:36:00,4395
2019-04-08 23:40:00,4394
2019-04-09 15:22:00,4393
2019-04-09 17:02:00,4392
2019-04-10 21:52:00,4386
2019-04-11 14:08:00,4382
2019-04-12 00:08:00,4350
2019-04-12 16:18:00,4349
2019-04-12 20:08:00,4347
2019-04-13 06:36:00,4346
2019-04-14 17:44:00,4342
2019-04-15 01:56:00,4338
2019-04-15 15:16:00,4335
2019-04-15 17:48:00,4334
2019-04-15 20:08:00,4333
2019-04-16 13:08:00,4331
2019-04-16 20:42:00,4329
2019-04-17 18:28:00,4327
2019-04-18 13:28:00,4322
2019-04-18 16:42:00,4321
2019-04-18 23:04:00,4320
2019-04-19 14:40:00,4318
2019-04-19 17:02:00,4317
2019-04-19 19:52:00,4316
2019-04-20 15:12:00,4314
2019-04-20 22:40:00,4308
2019-04-21 23:46:00,4302
2019-04-22 13:50:00,4301
2019-04-22 16:32:00,4300
2019-04-23 01:54:00,4296
2019-04-23 15:48:00,4294
2019-04-23 22:40:00,4289
2019-04-24 17:24:00,4281
2019-04-24 20:12:00,4277
2019-04-25 00:56:00,4275
2019-04-25 05:08:00,4274
2019-04-25 13:28:00,4272
2019-04-25 17:16:00,4269
2019-04-25 19:54:00,4268
2019-04-26 17:38:00,4267
2019-04-26 22:14:00,4265
2019-04-27 01:44:00,4264
2019-04-27 16:14:00,4261
2019-04-27 20:56:00,4255
2019-04-28 16:56:00,4251
2019-04-29 01:04:00,4250
2019-04-29 17:02:00,4247
2019-04-29 20:20:00,4246
2019-04-29 21:30:00,4245
2019-04-30 20:56:00,4241
2019-05-01 13:44:00,4240
2019-05-01 18:38:00,4237
2019-05-02 13:16:00,4236
2019-05-02 18:42:00,4234
2019-05-03 18:36:00,4230
2019-05-04 16:22:00,4229
2019-05-05 18:44:00,4215
2019-05-05 20:24:00,4203
2019-05-05 21:42:00,4194
2019-05-05 22:08:00,4191
2019-05-05 23:26:00,4181
2019-05-06 01:18:00,4168
2019-05-06 03:16:00,4154
2019-05-06 05:56:00,4134
2019-05-06 11:52:00,4090
2019-05-06 13:30:00,4080
2019-05-06 15:40:00,4067
2019-05-06 17:40:00,4054
2019-05-06 18:04:00,4051
2019-05-06 18:28:00,4049
2019-05-06 20:40:00,4047
2019-05-07 20:44:00,4046
2019-05-08 15:08:00,4045
2019-05-08 20:16:00,4044
2019-05-09 19:08:00,4043
2019-05-10 14:52:00,4042
2019-05-11 21:04:00,4041
2019-05-12 13:12:00,4040
2019-05-12 18:08:00,4039
2019-05-13 18:38:00,4038
2019-05-14 17:00:00,4035
2019-05-15 13:00:00,4862
2019-05-15 16:30:00,4354
2019-05-15 19:20:00,4353
2019-05-15 23:24:00,4352
2019-05-16 17:20:00,4350
2019-05-16 18:56:00,4348
2019-05-16 20:58:00,4347
2019-05-17 18:18:00,4346
2019-05-18 01:00:00,4345
2019-05-18 03:32:00,4549
2019-05-18 04:52:00,4345
2019-05-18 08:48:00,4346
2019-05-18 15:14:00,4344
2019-05-18 17:04:00,4341
2019-05-18 17:52:00,4338
2019-05-18 19:28:00,4336
2019-05-18 20:40:00,4334
2019-05-19 08:14:00,4332
2019-05-19 16:44:00,4330
2019-05-19 19:00:00,4329
2019-05-20 13:12:00,4328
2019-05-20 16:00:00,4325
2019-05-20 17:16:00,4324
2019-05-20 18:44:00,4323
2019-05-21 13:14:00,4322
2019-05-21 20:16:00,4321
2019-05-23 13:22:00,4320
2019-05-23 19:12:00,4318
2019-05-24 16:22:00,4317
2019-05-25 18:22:00,4316
2019-05-27 17:24:00,4314
2019-06-01 18:50:00,4313
2019-06-03 19:16:00,4312
2019-06-05 17:08:00,4311
2019-06-07 02:12:00,4314
2019-06-07 20:08:00,4311
2019-06-08 19:22:00,4310
2019-06-10 17:24:00,4309
2019-06-11 19:22:00,4308
2019-06-12 00:08:00,4303
2019-06-12 02:08:00,4297
2019-06-12 10:12:00,4286
2019-06-12 11:08:00,4280
2019-06-12 12:12:00,4274
2019-06-12 14:00:00,4272
2019-06-13 00:50:00,4256
2019-06-13 01:04:00,4254
2019-06-13 02:42:00,4242
2019-06-13 03:52:00,4235
2019-06-13 05:24:00,4224
2019-06-13 05:58:00,4220
2019-06-13 08:22:00,4202
2019-06-13 09:36:00,4194
2019-06-13 10:46:00,4185
2019-06-13 11:44:00,4179
2019-06-13 12:50:00,4172
2019-06-13 14:02:00,4164
2019-06-13 15:04:00,4156
2019-06-13 15:16:00,4154
2019-06-13 16:36:00,4147
2019-06-13 17:56:00,4137
2019-06-13 19:16:00,4128
2019-06-13 20:32:00,4120
2019-06-13 22:02:00,4111
2019-06-14 00:24:00,4095
2019-06-14 01:40:00,4087
2019-06-14 03:40:00,4073
2019-06-14 05:00:00,4065
2019-06-14 06:20:00,4062
2019-06-14 07:38:00,4054
2019-06-14 08:42:00,4049
2019-06-19 18:08:00,4047
2019-06-20 07:16:00,4049
2019-06-21 02:26:00,4047
2019-06-21 07:52:00,4049
2019-06-21 15:28:00,4046
2019-06-22 15:54:00,4044
