Timestamp,Value
2017-10-29 20:40:00,-1
2017-11-17 21:36:00,4354
2017-11-20 00:44:00,4557
2017-11-26 11:48:00,-1
2018-02-02 13:28:00,4591
2018-02-03 04:56:00,5630
2018-02-04 04:16:00,6017
2018-02-05 00:52:00,6258
2018-02-08 12:08:00,6498
2018-02-13 10:40:00,5445
2018-02-17 01:36:00,5597
2018-02-17 13:52:00,5656
2018-02-18 10:28:00,5730
2018-02-20 17:46:00,5935
2018-02-22 16:24:00,5159
2018-02-25 12:08:00,5265
2018-02-27 15:52:00,5052
2018-03-02 12:00:00,5313
2018-03-06 20:16:00,4839
2018-03-08 05:56:00,5298
2018-03-09 13:44:00,5369
2018-03-10 04:10:00,6654
2018-03-11 10:24:00,6876
2018-03-12 01:34:00,-1
2018-04-06 19:06:00,5515
2018-04-06 20:12:00,5344
2018-04-07 10:08:00,5318
2018-04-11 11:38:00,5344
2018-04-18 03:58:00,5699
2018-04-18 08:44:00,5529
2018-04-21 03:58:00,-1
2018-05-13 05:38:00,5052
2018-05-20 20:56:00,5095
2018-05-20 22:52:00,5052
2018-05-23 14:26:00,5031
2018-05-24 16:48:00,4999
2018-06-04 19:04:00,5381
2018-06-05 03:44:00,4999
2018-06-08 09:10:00,4830
2018-06-10 14:16:00,4999
2018-06-10 23:46:00,5259
2018-06-11 06:02:00,4999
2018-06-11 08:48:00,5259
2018-06-11 13:20:00,-1
2018-06-16 13:56:00,5218
2018-06-17 06:06:00,-1
2018-08-15 05:52:00,5395
2018-08-22 19:04:00,15897
2018-08-23 22:40:00,5235
2018-08-24 04:30:00,5328
2018-08-24 12:00:00,5350
2018-08-25 23:34:00,-1
2018-08-26 02:04:00,5350
2018-08-26 06:16:00,5383
2018-08-26 13:50:00,5328
2018-08-28 07:28:00,5373
2018-09-01 07:28:00,5347
2018-09-03 03:00:00,5318
2018-09-03 23:44:00,5294
2018-09-05 14:56:00,5263
2018-09-06 22:32:00,5268
2018-09-09 07:36:00,5271
2018-09-10 02:56:00,5250
2018-09-11 20:00:00,5295
2018-09-14 07:38:00,5266
2018-09-15 14:24:00,5355
2018-09-16 07:36:00,5351
2018-09-17 12:08:00,5305
2018-09-19 07:38:00,5291
2018-09-20 11:18:00,5299
2018-09-22 12:28:00,5281
2018-09-23 15:08:00,5305
2018-09-24 08:12:00,5274
2018-09-25 18:48:00,5363
2018-09-26 21:44:00,5302
2018-09-27 20:40:00,5345
2018-09-29 03:12:00,5297
2018-09-30 10:24:00,5276
2018-10-02 08:06:00,5052
2018-10-08 15:36:00,5051
2018-10-09 19:18:00,5050
2018-10-12 01:44:00,5052
2018-10-12 12:18:00,5050
2018-10-12 22:36:00,5051
2018-10-15 01:36:00,5052
2018-10-18 08:14:00,4946
2018-10-23 08:16:00,5052
2018-10-28 06:00:00,5051
2018-10-30 06:34:00,5050
2018-11-01 08:18:00,5049
2018-11-02 06:32:00,5050
2018-11-04 02:28:00,5047
2018-11-04 03:18:00,5042
2018-11-04 04:08:00,5038
2018-11-04 04:58:00,5034
2018-11-04 07:36:00,5018
2018-11-04 09:48:00,5006
