Timestamp,Value
2020-07-31 20:32:00,13
2020-08-01 09:06:00,14
2020-08-04 22:16:00,12
2020-08-05 11:18:00,10
2020-08-06 03:36:00,12
2020-08-07 00:30:00,13
2020-08-07 13:32:00,10
2020-08-07 21:16:00,11
2020-08-08 22:32:00,12
2020-08-09 14:58:00,11
2020-08-10 01:18:00,12
2020-08-10 04:10:00,14
2020-08-10 11:48:00,9
2020-08-11 04:04:00,11
2020-08-11 22:04:00,10
2020-08-12 19:20:00,11
2020-08-14 09:36:00,10
2020-08-14 15:18:00,9
2020-08-14 22:50:00,12
2020-08-15 08:14:00,13
2020-08-15 17:08:00,10
2020-08-16 03:22:00,14
2020-08-16 12:58:00,11
2020-08-16 20:32:00,12
2020-08-16 22:36:00,14
2020-08-17 01:26:00,13
2020-08-17 04:12:00,11
2020-08-17 09:20:00,10
2020-08-17 22:32:00,12
2020-08-18 01:40:00,11
2020-08-18 02:12:00,13
2020-08-18 15:48:00,10
2020-08-18 23:28:00,12
2020-08-19 18:24:00,9
2020-08-19 20:48:00,10
2020-08-20 09:08:00,61
2020-08-21 06:18:00,59
2020-08-21 17:44:00,60
2020-08-22 12:36:00,61
2020-08-22 19:52:00,12
2020-08-23 05:30:00,13
2020-08-23 10:04:00,12
2020-08-23 18:36:00,13
2020-08-24 00:30:00,12
2020-08-24 02:04:00,-1
