Timestamp,Value
2023-06-21 06:40:00,1
2023-07-03 04:32:00,3
2023-07-04 00:02:00,2
2023-07-04 17:40:00,1
2023-07-04 20:24:00,2
2023-07-05 08:48:00,1
2023-07-05 21:24:00,2
2023-07-06 02:44:00,1
2023-07-11 03:16:00,2
2023-07-11 06:24:00,1
2023-07-11 20:56:00,2
2023-07-19 20:28:00,3
2023-07-20 11:26:00,2
2023-07-20 20:32:00,3
2023-07-24 08:44:00,1
2023-07-25 05:02:00,2
2023-07-31 06:16:00,1
2023-08-01 12:52:00,2
2023-08-03 18:46:00,1
2023-08-08 05:24:00,2
2023-08-08 05:52:00,1
2023-08-08 12:48:00,2
2023-08-11 11:46:00,1
2023-08-29 07:52:00,2
2023-08-30 04:40:00,1
2023-09-05 22:00:00,2
2023-09-07 08:52:00,1
