Timestamp,Value
2023-06-20 22:38:00,40830
2023-06-21 06:40:00,128
2023-06-21 12:50:00,104
2023-06-21 21:36:00,50
2023-06-22 10:56:00,45
2023-06-22 15:00:00,31
2023-06-22 16:36:00,35
2023-06-23 00:10:00,25
2023-06-23 12:30:00,28
2023-06-23 14:56:00,26
2023-06-23 20:16:00,21
2023-06-24 03:56:00,23
2023-06-24 10:22:00,21
2023-06-24 13:58:00,22
2023-06-24 17:16:00,23
2023-06-25 13:36:00,26
2023-06-25 15:50:00,34
2023-06-25 18:26:00,38
2023-06-25 22:08:00,43
2023-06-26 00:56:00,44
2023-06-26 07:14:00,59
2023-06-26 09:28:00,8
2023-06-26 12:28:00,7
2023-06-26 16:20:00,5
2023-06-26 21:24:00,7
2023-06-27 09:16:00,8
2023-06-27 15:26:00,9
2023-06-28 03:32:00,20
2023-06-28 07:14:00,22
2023-06-28 10:14:00,23
2023-06-28 17:20:00,21
2023-06-28 22:20:00,23
2023-06-29 04:16:00,25
2023-06-29 11:12:00,30
2023-06-29 13:48:00,31
2023-06-29 18:56:00,34
2023-06-29 20:52:00,39
2023-06-30 00:54:00,38
2023-06-30 03:38:00,35
2023-06-30 09:28:00,34
2023-06-30 13:46:00,38
2023-06-30 16:08:00,32
2023-06-30 19:16:00,22
2023-06-30 22:48:00,23
2023-07-01 02:42:00,24
2023-07-01 14:12:00,25
2023-07-01 21:02:00,23
2023-07-02 12:40:00,30
2023-07-02 19:12:00,28
2023-07-02 22:10:00,35
2023-07-03 02:26:00,42
2023-07-03 04:32:00,47
2023-07-03 08:42:00,49
2023-07-03 14:56:00,48
2023-07-03 20:02:00,58
2023-07-04 00:02:00,40
2023-07-04 04:00:00,34
2023-07-04 06:32:00,29
2023-07-04 12:44:00,30
2023-07-04 17:40:00,28
2023-07-04 20:24:00,34
2023-07-05 03:04:00,43
2023-07-05 03:36:00,44
2023-07-05 15:56:00,46
2023-07-05 21:24:00,63
2023-07-05 23:40:00,82
2023-07-06 02:44:00,24
2023-07-06 06:24:00,10
2023-07-06 12:12:00,8
2023-07-06 17:16:00,4
2023-07-06 20:54:00,2
2023-07-06 20:56:00,4
2023-07-06 22:16:00,2
2023-07-08 02:50:00,3
2023-07-08 06:24:00,4
2023-07-08 10:12:00,6
2023-07-08 14:10:00,7
2023-07-08 21:16:00,12
2023-07-09 00:52:00,13
2023-07-09 03:36:00,15
2023-07-09 11:12:00,16
2023-07-09 15:16:00,15
2023-07-09 18:28:00,17
2023-07-09 23:54:00,20
2023-07-10 02:24:00,23
2023-07-10 06:16:00,19
2023-07-10 15:40:00,20
2023-07-11 03:16:00,27
2023-07-11 06:24:00,16
2023-07-11 18:12:00,30
2023-07-11 20:56:00,39
2023-07-12 01:52:00,48
2023-07-12 05:14:00,73
2023-07-12 08:50:00,84
2023-07-12 12:04:00,80
2023-07-12 16:04:00,79
2023-07-12 18:16:00,76
2023-07-12 21:24:00,77
2023-07-13 01:08:00,80
2023-07-13 04:16:00,83
2023-07-13 06:36:00,74
2023-07-13 09:50:00,73
2023-07-13 11:44:00,72
2023-07-13 15:08:00,71
2023-07-13 17:32:00,67
2023-07-13 20:40:00,65
2023-07-13 23:24:00,56
2023-07-14 02:22:00,51
2023-07-14 06:50:00,50
2023-07-14 09:58:00,48
2023-07-14 13:06:00,47
2023-07-14 15:50:00,48
2023-07-14 20:24:00,47
2023-07-14 23:40:00,52
2023-07-15 02:20:00,55
2023-07-15 04:32:00,39
2023-07-15 08:04:00,38
2023-07-15 10:28:00,40
2023-07-15 18:38:00,37
2023-07-16 03:08:00,40
2023-07-16 11:02:00,48
2023-07-16 12:04:00,47
2023-07-16 14:44:00,44
2023-07-16 19:50:00,46
2023-07-16 22:48:00,57
2023-07-17 01:44:00,60
2023-07-17 03:20:00,64
2023-07-17 06:00:00,15
2023-07-17 09:24:00,9
2023-07-17 10:48:00,10
2023-07-17 15:36:00,12
2023-07-17 16:34:00,13
2023-07-17 21:46:00,14
2023-07-17 22:20:00,16
2023-07-19 01:32:00,18
2023-07-19 04:32:00,21
2023-07-19 13:32:00,22
2023-07-19 20:28:00,26
2023-07-19 23:48:00,29
2023-07-20 03:50:00,26
2023-07-20 07:44:00,27
2023-07-20 11:26:00,26
2023-07-20 15:56:00,25
2023-07-20 20:32:00,29
2023-07-20 23:40:00,34
2023-07-21 02:36:00,32
2023-07-21 06:10:00,28
2023-07-21 11:28:00,30
2023-07-21 18:56:00,28
2023-07-21 22:16:00,38
2023-07-22 06:10:00,41
2023-07-22 08:32:00,44
2023-07-22 11:28:00,43
2023-07-22 17:54:00,45
2023-07-22 21:02:00,46
2023-07-23 01:32:00,53
2023-07-23 03:14:00,58
2023-07-23 06:52:00,60
2023-07-23 10:30:00,63
2023-07-23 14:42:00,66
2023-07-23 20:00:00,71
2023-07-24 00:32:00,74
2023-07-24 04:44:00,85
2023-07-24 08:44:00,39
2023-07-24 09:32:00,21
2023-07-25 00:02:00,24
2023-07-25 01:16:00,27
2023-07-25 05:02:00,21
2023-07-26 02:52:00,25
2023-07-26 07:16:00,27
2023-07-26 11:44:00,29
2023-07-26 15:12:00,30
2023-07-26 18:08:00,31
2023-07-26 22:40:00,36
2023-07-27 02:28:00,39
2023-07-27 08:22:00,43
2023-07-27 13:48:00,41
2023-07-28 01:16:00,45
2023-07-28 07:22:00,51
2023-07-28 09:20:00,50
2023-07-28 12:24:00,47
2023-07-28 20:40:00,53
2023-07-28 22:00:00,59
2023-07-29 02:28:00,58
2023-07-29 08:28:00,54
2023-07-29 11:34:00,57
2023-07-29 14:00:00,59
2023-07-29 21:14:00,62
2023-07-30 03:48:00,55
2023-07-30 10:00:00,62
2023-07-30 14:10:00,67
2023-07-30 16:18:00,70
2023-07-30 19:04:00,66
2023-07-31 00:36:00,74
2023-07-31 06:16:00,27
2023-07-31 12:32:00,24
2023-07-31 14:34:00,17
2023-07-31 22:56:00,18
2023-08-01 05:12:00,17
2023-08-02 16:50:00,38
2023-08-03 00:54:00,34
2023-08-03 20:24:00,24
2023-08-04 11:14:00,23
2023-08-04 21:02:00,24
2023-08-05 09:48:00,29
2023-08-06 09:48:00,36
2023-08-06 20:32:00,42
2023-08-07 10:00:00,51
2023-08-08 05:52:00,46
2023-08-08 14:26:00,40
2023-08-08 19:58:00,39
2023-08-08 22:38:00,45
2023-08-09 12:40:00,41
2023-08-10 07:04:00,45
2023-08-10 13:52:00,58
2023-08-11 00:38:00,66
2023-08-11 11:46:00,57
2023-08-11 15:58:00,55
2023-08-11 19:08:00,59
2023-08-11 22:00:00,62
2023-08-12 01:48:00,66
2023-08-12 04:54:00,69
2023-08-12 08:08:00,77
2023-08-12 11:24:00,79
2023-08-12 14:32:00,76
2023-08-12 17:48:00,74
2023-08-12 20:54:00,76
2023-08-12 22:38:00,79
2023-08-13 03:50:00,88
2023-08-13 04:56:00,93
2023-08-13 08:04:00,95
2023-08-13 11:46:00,98
2023-08-13 15:16:00,92
2023-08-13 18:24:00,91
2023-08-13 22:18:00,100
2023-08-14 01:26:00,114
2023-08-14 02:36:00,111
2023-08-14 04:22:00,90
2023-08-14 08:12:00,52
2023-08-14 09:32:00,44
2023-08-14 16:16:00,49
2023-08-14 21:10:00,58
2023-08-15 00:00:00,61
2023-08-15 02:00:00,38
2023-08-15 05:56:00,36
2023-08-15 09:32:00,40
2023-08-15 11:12:00,39
2023-08-15 16:24:00,40
2023-08-15 17:48:00,38
2023-08-15 20:24:00,37
2023-08-16 02:28:00,43
2023-08-16 05:36:00,45
2023-08-16 10:00:00,22
2023-08-16 15:02:00,23
2023-08-16 17:30:00,24
2023-08-16 19:40:00,33
2023-08-17 00:40:00,38
2023-08-17 03:46:00,47
2023-08-17 08:32:00,45
2023-08-17 10:40:00,46
2023-08-17 16:52:00,45
2023-08-17 19:32:00,50
2023-08-17 23:02:00,47
2023-08-18 02:08:00,45
