Timestamp,Value
2020-03-07 07:54:00,6
2020-03-07 15:32:00,4
2020-03-10 23:48:00,5
2020-03-11 01:58:00,4
2020-03-11 08:00:00,5
2020-03-13 15:26:00,6
2020-03-14 07:56:00,5
2020-03-14 13:52:00,6
2020-03-14 22:58:00,4
2020-03-15 01:34:00,5
2020-03-15 03:28:00,4
2020-03-15 21:12:00,5
2020-03-16 04:04:00,4
2020-03-16 09:32:00,5
2020-03-18 06:28:00,6
2020-03-19 12:44:00,7
2020-03-19 18:32:00,6
2020-03-19 22:32:00,5
2020-03-20 13:32:00,6
2020-03-21 20:30:00,5
2020-03-22 00:52:00,3
2020-03-22 12:04:00,6
2020-03-23 08:36:00,7
2020-03-23 19:24:00,6
2020-03-23 23:58:00,7
2020-03-24 03:32:00,6
2020-03-25 04:00:00,5
2020-03-25 07:00:00,6
2020-03-26 08:04:00,5
2020-03-26 18:40:00,6
2020-03-27 06:56:00,7
2020-03-27 14:06:00,6
2020-03-28 00:40:00,7
2020-03-28 02:46:00,6
2020-03-28 07:42:00,7
2020-03-28 12:40:00,6
2020-03-28 18:10:00,7
2020-03-29 03:22:00,6
2020-03-29 12:36:00,7
2020-03-29 22:08:00,6
2020-03-31 04:28:00,5
2020-03-31 06:48:00,6
2020-03-31 10:52:00,8
2020-03-31 14:36:00,9
2020-03-31 22:28:00,10
2020-04-01 00:12:00,8
2020-04-01 03:32:00,9
2020-04-01 06:28:00,8
2020-04-01 13:10:00,9
2020-04-01 20:56:00,8
2020-04-01 22:20:00,9
2020-04-01 22:44:00,8
2020-04-02 07:26:00,11
2020-04-02 12:44:00,10
2020-04-02 19:16:00,9
2020-04-03 01:38:00,10
2020-04-03 06:04:00,9
2020-04-03 17:36:00,10
2020-04-03 19:36:00,12
2020-04-04 05:24:00,8
2020-04-04 18:44:00,9
2020-04-04 22:44:00,11
2020-04-05 00:56:00,13
2020-04-05 04:36:00,11
2020-04-05 13:00:00,10
2020-04-05 18:22:00,7
2020-04-06 01:00:00,8
2020-04-06 04:08:00,10
2020-04-06 15:06:00,11
2020-04-07 05:04:00,10
2020-04-08 04:10:00,9
2020-04-08 07:56:00,8
2020-04-08 18:10:00,7
2020-04-08 21:40:00,10
2020-04-09 06:46:00,9
2020-04-09 08:40:00,8
2020-04-09 13:06:00,9
2020-04-09 20:08:00,8
2020-04-10 00:32:00,10
2020-04-10 06:18:00,11
2020-04-10 18:58:00,10
2020-04-11 00:32:00,9
2020-04-11 07:56:00,12
2020-04-11 14:58:00,11
2020-04-11 20:52:00,8
2020-04-12 00:04:00,7
2020-04-12 07:56:00,6
2020-04-12 21:24:00,7
2020-04-13 07:24:00,6
2020-04-13 16:38:00,7
2020-04-13 21:02:00,6
2020-04-15 16:18:00,5
2020-04-15 20:04:00,6
2020-04-16 01:04:00,5
2020-04-16 02:30:00,6
2020-04-16 06:20:00,5
