Timestamp,Value
2018-03-09 20:36:00,-1
2020-07-31 20:32:00,7079
2020-08-01 09:06:00,7690
2020-08-04 22:16:00,6323
2020-08-05 11:18:00,5321
2020-08-06 01:38:00,5878
2020-08-06 03:36:00,6048
2020-08-06 18:28:00,5841
2020-08-06 20:58:00,6210
2020-08-07 00:30:00,6748
2020-08-07 01:56:00,6985
2020-08-07 13:32:00,5588
2020-08-07 21:16:00,6435
2020-08-08 00:38:00,6757
2020-08-08 09:04:00,6677
2020-08-08 11:52:00,6619
2020-08-08 17:34:00,6537
2020-08-08 20:28:00,6925
2020-08-08 22:32:00,7100
2020-08-09 04:50:00,7218
2020-08-09 14:58:00,6074
2020-08-10 01:18:00,7363
2020-08-10 04:10:00,7798
2020-08-10 11:48:00,5371
2020-08-10 15:38:00,5658
2020-08-11 04:04:00,7047
2020-08-11 22:04:00,6249
2020-08-12 19:20:00,6338
2020-08-14 09:36:00,6312
2020-08-14 15:18:00,6212
2020-08-14 22:50:00,7493
2020-08-15 08:14:00,7260
2020-08-15 17:08:00,6712
2020-08-16 03:22:00,8154
2020-08-16 12:58:00,6800
2020-08-16 17:08:00,6688
2020-08-16 20:32:00,6951
2020-08-16 22:36:00,7703
2020-08-17 01:26:00,7715
2020-08-17 04:12:00,6947
2020-08-17 09:20:00,5791
2020-08-17 18:44:00,6451
2020-08-17 22:32:00,7097
2020-08-18 01:40:00,7065
2020-08-18 02:12:00,7215
2020-08-18 15:48:00,5881
2020-08-18 23:28:00,7018
2020-08-19 03:00:00,6979
2020-08-19 18:24:00,5277
2020-08-19 20:48:00,5512
2020-08-19 23:16:00,5775
2020-08-20 02:46:00,5721
2020-08-20 09:08:00,14826
2020-08-20 13:56:00,14934
2020-08-21 00:24:00,14875
2020-08-21 06:18:00,14872
2020-08-21 13:16:00,14885
2020-08-21 17:44:00,14869
2020-08-21 18:32:00,14879
2020-08-21 23:22:00,14875
2020-08-22 00:16:00,14870
2020-08-22 05:42:00,14874
2020-08-22 12:36:00,14954
2020-08-22 19:52:00,6072
2020-08-23 03:00:00,6416
2020-08-23 05:30:00,6293
2020-08-23 07:04:00,6291
2020-08-23 10:04:00,6109
2020-08-23 13:34:00,6212
2020-08-23 18:36:00,6548
2020-08-23 21:38:00,6256
2020-08-24 00:30:00,6258
2020-08-24 02:04:00,6584
2020-08-24 04:44:00,5412
2020-08-24 07:10:00,1
2020-08-27 13:20:00,2219579
2020-08-27 14:40:00,2218529
2020-08-28 01:40:00,2218207
2020-08-28 10:16:00,2214652
2020-08-28 13:36:00,2213188
2020-08-28 19:20:00,2212968
2020-08-29 02:44:00,2213850
2020-08-30 08:42:00,2215516
2020-08-30 11:12:00,2215744
2020-08-30 12:38:00,2214914
2020-08-30 14:24:00,2214226
2020-08-30 23:46:00,1
2020-08-31 23:40:00,2
2020-09-01 03:20:00,1
2020-09-01 07:22:00,2
2020-09-02 00:00:00,1
2020-12-08 01:50:00,2
2020-12-08 02:26:00,1
2020-12-08 09:24:00,2
2020-12-08 13:28:00,1
2020-12-09 04:08:00,2
2020-12-10 08:56:00,1
2020-12-10 11:32:00,2
2020-12-10 13:44:00,1
2020-12-10 19:58:00,2
2020-12-11 05:56:00,1
2020-12-11 13:36:00,2
2020-12-11 15:48:00,1
2020-12-22 19:00:00,2
2020-12-24 11:52:00,1
2020-12-24 12:02:00,2
2020-12-24 12:04:00,1
2021-02-01 15:46:00,2
2021-02-02 23:56:00,1
2021-02-25 13:24:00,2
2021-02-25 18:32:00,1
2021-02-25 20:28:00,2
2021-02-26 01:36:00,1
2021-02-26 05:16:00,2
2021-02-26 09:14:00,1
2021-02-27 01:42:00,2
2021-02-27 07:06:00,1
2021-03-02 10:28:00,2
2021-03-06 19:28:00,1
2021-03-07 12:20:00,2
2021-03-07 18:40:00,1
2021-03-08 06:48:00,2
2021-03-08 20:14:00,1
2021-03-09 01:52:00,2
2021-03-13 01:44:00,3
2021-03-13 10:52:00,2
2021-03-14 05:24:00,3
2021-03-14 21:12:00,2
2021-03-14 22:40:00,1
2021-03-28 09:28:00,2
2021-03-28 19:48:00,1
2022-02-17 22:20:00,2
2022-02-18 22:24:00,1
2022-03-04 18:36:00,2
2022-03-04 21:22:00,1
2022-03-05 02:48:00,2
2022-03-05 04:16:00,1
2022-04-17 02:28:00,2
2022-04-17 05:10:00,1
2022-04-18 01:16:00,2
2022-04-18 04:18:00,1
2022-04-28 15:52:00,2
2022-04-30 17:20:00,1
2022-05-01 04:04:00,2
2022-05-01 05:32:00,1
